i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_2;pos:93.92388,2275.067,-48652.93;rot:0,-0.002979381,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_3;pos:-13964.88,2362.414,-531.688;rot:0,88.94998,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_4;pos:9694.482,42050.11,5063.59;rot:0,3.174615,0;m:cuboid;scl:20000,10,20000;;
i:cuboid_5;pos:8536.699,2332.699,48652.93;rot:0,180.7429,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_6;pos:98656.41,2339.034,12205.49;rot:0,88.7573,0;m:cuboid;scl:20000,10000,10;;
i:cuboid_7;pos:-230.9507,9419.2,-7475;rot:0,270,0;m:cuboid;scl:4,1,4;;
i:spawnhuman_8;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawnhuman_9;pos:-230.9507,9429.2,-7475;rot:0,270,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:cuboid_10;pos:-465.9507,9429.2,-7433.75;rot:0,100.8877,0;m:cuboid;scl:5.75,10,2;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_171;pos:-1360.385,9383.689,-7454.671;rot:33.74999,292.5,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_172;pos:-1334.708,9383.689,-7416.243;rot:33.75001,315,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_173;pos:-1296.28,9383.689,-7390.566;rot:33.75,337.5,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_174;pos:-1250.951,9383.689,-7381.549;rot:33.75001,0,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_175;pos:-1205.622,9383.689,-7390.566;rot:33.75,22.5,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_176;pos:-1167.193,9383.689,-7416.243;rot:33.75001,45,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_177;pos:-1141.516,9383.689,-7454.671;rot:33.74999,67.50001,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_178;pos:-1132.5,9383.689,-7500;rot:33.75001,90,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_179;pos:-1141.516,9383.689,-7545.329;rot:33.74999,112.5,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_180;pos:-1167.193,9383.689,-7583.757;rot:33.75001,135,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_181;pos:-1205.622,9383.689,-7609.434;rot:33.75,157.5,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_182;pos:-1250.951,9383.689,-7618.451;rot:33.75001,180,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_183;pos:-1296.28,9383.689,-7609.434;rot:33.75,202.5,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_184;pos:-1334.708,9383.689,-7583.757;rot:33.75001,225,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_185;pos:-1360.385,9383.689,-7545.329;rot:33.74999,247.5,180;m:cuboid;scl:5.07718,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_186;pos:-1354.757,9348.334,-7500;rot:11.25,270,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_187;pos:-1346.855,9348.334,-7460.275;rot:11.25,292.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_188;pos:-1324.353,9348.334,-7426.598;rot:11.25,315,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_189;pos:-1290.676,9348.334,-7404.096;rot:11.25,337.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_190;pos:-1250.951,9348.334,-7396.194;rot:11.25001,0,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_191;pos:-1211.226,9348.334,-7404.096;rot:11.25,22.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_192;pos:-1177.549,9348.334,-7426.598;rot:11.25,45,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_193;pos:-1155.046,9348.334,-7460.275;rot:11.25,67.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_194;pos:-1147.145,9348.334,-7500;rot:11.25,90,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_195;pos:-1155.046,9348.334,-7539.725;rot:11.25,112.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_196;pos:-1177.549,9348.334,-7573.402;rot:11.25,135,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_197;pos:-1211.226,9348.334,-7595.904;rot:11.25,157.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_198;pos:-1250.951,9348.334,-7603.806;rot:11.25001,180,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_199;pos:-1290.676,9348.334,-7595.904;rot:11.25,202.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_200;pos:-1324.353,9348.334,-7573.402;rot:11.25,225,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_201;pos:-1346.855,9348.334,-7539.725;rot:11.25,247.5,180;m:cuboid;scl:4.225915,3.901806,1;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_266;pos:-1450.951,9454.2,-7500;rot:0,90,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_267;pos:-1435.727,9454.2,-7423.463;rot:0,112.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_268;pos:-1392.372,9454.2,-7358.579;rot:0,135,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_269;pos:-1327.487,9454.2,-7315.224;rot:0,157.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_270;pos:-1250.951,9454.2,-7300;rot:0,180,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_271;pos:-1174.414,9454.2,-7315.224;rot:0,202.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_272;pos:-1109.529,9454.2,-7358.579;rot:0,225,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_273;pos:-1066.175,9454.2,-7423.463;rot:0,247.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_274;pos:-1050.951,9454.2,-7500;rot:0,270,0;m:cuboid;scl:1,5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_275;pos:-1066.175,9454.2,-7576.537;rot:0,292.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_276;pos:-1109.529,9454.2,-7641.421;rot:0,315,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_277;pos:-1174.414,9454.2,-7684.776;rot:0,337.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_278;pos:-1250.951,9454.2,-7700;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_279;pos:-1327.487,9454.2,-7684.776;rot:0,22.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_280;pos:-1392.372,9454.2,-7641.421;rot:0,45,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_281;pos:-1435.727,9454.2,-7576.537;rot:0,67.5,0;m:cuboid;scl:8.153981,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_282;pos:-1066.175,9454.2,-7423.463;rot:0,247.5,0;m:cylinder;scl:1.2,2.5,1.2;t:ice1;;
i:cylinder_283;pos:-1066.175,9454.2,-7576.537;rot:0,292.5,0;m:cylinder;scl:1.2,2.5,1.2;;
i:cuboid_284;pos:-1403.115,9444.685,-7500;rot:22.50001,90,180;m:cuboid;scl:1,5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_285;pos:-1391.532,9444.685,-7441.769;rot:22.5,112.5,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_286;pos:-1358.547,9444.685,-7392.403;rot:22.50001,135,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_287;pos:-1309.182,9444.685,-7359.418;rot:22.5,157.5,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_288;pos:-1250.951,9444.685,-7347.835;rot:22.5,180,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_289;pos:-1192.72,9444.685,-7359.418;rot:22.5,202.5,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_290;pos:-1143.354,9444.685,-7392.403;rot:22.50001,225,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_291;pos:-1110.369,9444.685,-7441.769;rot:22.5,247.5,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_292;pos:-1098.786,9444.685,-7500;rot:22.50001,270,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_293;pos:-1110.369,9444.685,-7558.231;rot:22.5,292.5,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_294;pos:-1143.354,9444.685,-7607.597;rot:22.50001,315,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_295;pos:-1192.72,9444.685,-7640.582;rot:22.5,337.5,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_296;pos:-1250.951,9444.685,-7652.165;rot:22.5,0,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_297;pos:-1309.182,9444.685,-7640.582;rot:22.5,22.5,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_298;pos:-1358.547,9444.685,-7607.597;rot:22.50001,44.99999,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_299;pos:-1391.532,9444.685,-7558.231;rot:22.5,67.50001,180;m:cuboid;scl:6.351187,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_300;pos:-1391.532,9444.685,-7441.769;rot:22.5,112.5,180;m:cylinder;scl:1.2,2.5,1.2;t:ice1;;
i:cylinder_301;pos:-1391.532,9444.685,-7558.231;rot:22.5,67.50001,180;m:cylinder;scl:1.2,2.5,1.2;;
i:cuboid_302;pos:-1362.562,9417.588,-7500;rot:44.99999,90,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_303;pos:-1354.066,9417.588,-7457.288;rot:45,112.5,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_304;pos:-1329.872,9417.588,-7421.079;rot:45.00001,135,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_305;pos:-1293.663,9417.588,-7396.884;rot:45,157.5,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_306;pos:-1250.951,9417.588,-7388.388;rot:45,180,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_307;pos:-1208.239,9417.588,-7396.884;rot:45,202.5,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_308;pos:-1172.029,9417.588,-7421.079;rot:45.00001,225,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_309;pos:-1147.835,9417.588,-7457.288;rot:45,247.5,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_310;pos:-1139.339,9417.588,-7500;rot:44.99999,270,180;m:cuboid;scl:1,5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_311;pos:-1147.835,9417.588,-7542.712;rot:45,292.5,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_312;pos:-1172.029,9417.588,-7578.921;rot:45.00001,315,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_313;pos:-1208.239,9417.588,-7603.116;rot:45,337.5,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_314;pos:-1250.951,9417.588,-7611.612;rot:45,0,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_315;pos:-1293.663,9417.588,-7603.116;rot:45,22.50001,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_316;pos:-1329.872,9417.588,-7578.921;rot:45.00001,45,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_317;pos:-1354.066,9417.588,-7542.712;rot:45,67.49998,180;m:cuboid;scl:5.07718,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_318;pos:-1147.835,9417.588,-7457.288;rot:45,247.5,180;m:cylinder;scl:1.2,2.5,1.2;t:ice1;;
i:cylinder_319;pos:-1147.835,9417.588,-7542.712;rot:45,292.5,180;m:cylinder;scl:1.2,2.5,1.2;;
i:cuboid_320;pos:-1335.466,9377.035,-7500;rot:67.50001,90,180;m:cuboid;scl:1,5,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_321;pos:-1329.032,9377.035,-7467.658;rot:67.50001,112.5,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_322;pos:-1310.712,9377.035,-7440.239;rot:67.50001,135,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_323;pos:-1283.293,9377.035,-7421.918;rot:67.50002,157.5,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_324;pos:-1250.951,9377.035,-7415.485;rot:67.50002,180,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_325;pos:-1218.608,9377.035,-7421.918;rot:67.50002,202.5,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_326;pos:-1191.189,9377.035,-7440.239;rot:67.50001,225,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_327;pos:-1172.869,9377.035,-7467.658;rot:67.50001,247.5,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_328;pos:-1166.436,9377.035,-7500;rot:67.50001,270,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_329;pos:-1172.869,9377.035,-7532.342;rot:67.50001,292.5,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_330;pos:-1191.189,9377.035,-7559.761;rot:67.50001,315,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_331;pos:-1218.608,9377.035,-7578.082;rot:67.50002,337.5,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_332;pos:-1250.951,9377.035,-7584.515;rot:67.50002,0,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_333;pos:-1283.293,9377.035,-7578.082;rot:67.50002,22.49998,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_334;pos:-1310.712,9377.035,-7559.761;rot:67.50001,45.00001,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_335;pos:-1329.032,9377.035,-7532.342;rot:67.50001,67.50003,180;m:cuboid;scl:4.225915,5,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_336;pos:-1329.032,9377.035,-7467.658;rot:67.50001,112.5,180;m:cylinder;scl:1.2,2.5,1.2;t:ice1;;
i:cylinder_337;pos:-1329.032,9377.035,-7532.342;rot:67.50001,67.50003,180;m:cylinder;scl:1.2,2.5,1.2;;
i:cylinder_338;pos:-1250.951,9329.2,-7500;rot:0,90,0;m:cylinder;scl:20,0.5,20;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_339;pos:-1402.854,9338.767,-7500;rot:11.25,270,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_340;pos:-1391.291,9338.767,-7441.869;rot:11.25,292.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_341;pos:-1358.362,9338.767,-7392.588;rot:11.25,315,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_342;pos:-1309.081,9338.767,-7359.66;rot:11.25,337.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_343;pos:-1250.951,9338.767,-7348.097;rot:11.25001,0,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_344;pos:-1192.82,9338.767,-7359.66;rot:11.25,22.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_345;pos:-1143.539,9338.767,-7392.588;rot:11.25,45,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_346;pos:-1110.611,9338.767,-7441.869;rot:11.25,67.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_347;pos:-1099.048,9338.767,-7500;rot:11.25,90,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_348;pos:-1110.611,9338.767,-7558.131;rot:11.25,112.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_349;pos:-1143.539,9338.767,-7607.412;rot:11.25,135,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_350;pos:-1192.82,9338.767,-7640.34;rot:11.25,157.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_351;pos:-1250.951,9338.767,-7651.903;rot:11.25001,180,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_352;pos:-1309.081,9338.767,-7640.34;rot:11.25,202.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_353;pos:-1358.362,9338.767,-7607.412;rot:11.25,225,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cylinder_354;pos:-1391.291,9338.767,-7558.131;rot:11.25,247.5,180;m:cylinder;scl:1,1.07,1;t:ice1;clr:255,255,255,255;;
i:cuboid_359;pos:269.0493,9484.7,-7950;rot:0,180,0;m:cuboid;scl:96.1,1,101.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_360;pos:269.0493,9273.7,-7950;rot:0,180,0;m:cuboid;scl:96.1,1,101.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_361;pos:-296.4507,9273.7,-8400;m:cuboid;scl:19,1,11.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_386;pos:269.0493,9379.2,-7450;rot:0,180,0;m:cuboid;scl:96.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_387;pos:269.0493,9379.2,-8450;rot:0,180,0;m:cuboid;scl:96.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_388;pos:744.0493,9379.2,-7950;rot:0,90,0;m:cuboid;scl:101.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_389;pos:-205.9507,9379.2,-7950;rot:0,90,0;m:cuboid;scl:81.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_390;pos:294.0493,9379.2,-7550;rot:0,180,0;m:cuboid;scl:31.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_391;pos:-130.9507,9379.2,-7550;rot:0,180,0;m:cuboid;scl:16.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_392;pos:394.0493,9379.2,-7650;rot:0,180,0;m:cuboid;scl:31.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_393;pos:-30.95066,9379.2,-7650;rot:0,180,0;m:cuboid;scl:16.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_394;pos:319.0493,9379.2,-7750;rot:0,180,0;m:cuboid;scl:66.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_395;pos:594.0493,9379.2,-7850;rot:0,180,0;m:cuboid;scl:31.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_396;pos:169.0493,9379.2,-7850;rot:0,180,0;m:cuboid;scl:16.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_397;pos:394.0493,9379.2,-7950;rot:0,180,0;m:cuboid;scl:11.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_398;pos:69.04934,9379.2,-7950;rot:0,180,0;m:cuboid;scl:16.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_399;pos:319.0493,9379.2,-8050;rot:0,180,0;m:cuboid;scl:46.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_400;pos:219.0493,9379.2,-8150;rot:0,180,0;m:cuboid;scl:86.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_401;pos:219.0493,9379.2,-8250;rot:0,180,0;m:cuboid;scl:66.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_402;pos:119.0493,9379.2,-8350;rot:0,180,0;m:cuboid;scl:66.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_403;pos:644.0493,9379.2,-7650;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_404;pos:644.0493,9379.2,-8150;rot:0,90,0;m:cuboid;scl:41.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_405;pos:544.0493,9379.2,-7550;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_406;pos:544.0493,9379.2,-7950;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_407;pos:544.0493,9379.2,-8350;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_408;pos:344.0493,9379.2,-7850;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_409;pos:244.0493,9379.2,-7950;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_410;pos:144.0493,9379.2,-7650;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_411;pos:44.04934,9379.2,-7550;rot:0,90,0;m:cuboid;scl:21.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_412;pos:-5.950661,9379.2,-7950;rot:0,90,0;m:cuboid;scl:41.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_413;pos:-105.9507,9379.2,-7850;rot:0,90,0;m:cuboid;scl:41.1,20.1,1.1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
