i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:spawnhuman_4;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:spawnhuman_5;pos:475,30,4250;rot:0,208.0725,0;m:spawnhuman;l:26;c:spawner, f:1, t:1;;
i:spawntitan_7;pos:99999,2,99999;rot:0,180,0;m:spawntitan;l:26;c:spawner, f:2, t:2;;
i:cuboid_221;pos:979.3893,5,-4417.739;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_222;pos:785.758,5,-4456.255;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_223;pos:590.631,5,-4486.288;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_224;pos:394.3797,5,-4507.781;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_225;pos:197.3777,5,-4520.693;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_226;pos:5.543797E-13,5,-4525;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_227;pos:-197.3777,5,-4520.693;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_228;pos:-394.3797,5,-4507.781;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_229;pos:-590.631,5,-4486.288;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_230;pos:-785.758,5,-4456.255;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_231;pos:-979.3893,5,-4417.739;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_232;pos:-1171.156,5,-4370.814;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_233;pos:-1360.694,5,-4315.569;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_234;pos:-1547.641,5,-4252.109;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_235;pos:-1731.643,5,-4180.555;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_236;pos:-1912.348,5,-4101.043;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_237;pos:-2089.412,5,-4013.724;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_238;pos:-2262.5,5,-3918.765;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_239;pos:-2431.281,5,-3816.346;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_240;pos:-2595.433,5,-3706.663;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_241;pos:-2754.646,5,-3589.924;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_242;pos:-2908.614,5,-3466.351;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_243;pos:-3057.046,5,-3336.18;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_244;pos:-3199.658,5,-3199.658;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_245;pos:-3336.18,5,-3057.046;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_246;pos:-3466.351,5,-2908.614;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_247;pos:-3589.924,5,-2754.646;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_248;pos:-3706.663,5,-2595.433;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_249;pos:-3816.346,5,-2431.281;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_250;pos:-3918.765,5,-2262.5;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_251;pos:-4013.724,5,-2089.412;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_252;pos:-4101.043,5,-1912.348;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_253;pos:-4180.555,5,-1731.643;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_254;pos:-4252.109,5,-1547.641;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_255;pos:-4315.569,5,-1360.694;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_256;pos:-4370.814,5,-1171.156;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_257;pos:-4417.739,5,-979.3893;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_258;pos:-4456.255,5,-785.758;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_259;pos:-4486.288,5,-590.631;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_260;pos:-4507.781,5,-394.3797;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_261;pos:-4520.693,5,-197.3777;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_262;pos:-4525,5,-8.315695E-13;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_263;pos:-4520.693,5,197.3777;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_264;pos:-4507.781,5,394.3797;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_265;pos:-4486.288,5,590.631;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_266;pos:-4456.255,5,785.758;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_267;pos:-4417.739,5,979.3893;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_268;pos:-4370.814,5,1171.156;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_269;pos:-4315.569,5,1360.694;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_270;pos:-4252.109,5,1547.641;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_271;pos:-4180.555,5,1731.643;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_272;pos:-4101.043,5,1912.348;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_273;pos:-4013.724,5,2089.412;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_274;pos:-3918.765,5,2262.5;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_275;pos:-3816.346,5,2431.281;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_276;pos:-3706.663,5,2595.433;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_277;pos:-3589.924,5,2754.646;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_278;pos:-3466.351,5,2908.614;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_279;pos:-3336.18,5,3057.046;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_280;pos:-3199.658,5,3199.658;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_281;pos:-3057.046,5,3336.18;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_282;pos:-2908.614,5,3466.351;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_283;pos:-2754.646,5,3589.924;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_284;pos:-2595.433,5,3706.663;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_285;pos:-2431.281,5,3816.346;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_286;pos:-2262.5,5,3918.765;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_287;pos:-2089.412,5,4013.724;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_288;pos:-1912.348,5,4101.043;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_289;pos:-1731.643,5,4180.555;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_290;pos:-1547.641,5,4252.109;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_291;pos:-1360.694,5,4315.569;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_292;pos:-1171.156,5,4370.814;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_293;pos:-979.3893,5,4417.739;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_294;pos:-785.758,5,4456.255;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_295;pos:-590.631,5,4486.288;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_296;pos:-394.3797,5,4507.781;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_297;pos:-197.3777,5,4520.693;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_298;pos:0,10,4425;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_299;pos:193.0158,10,4420.789;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_300;pos:385.6642,10,4408.162;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_301;pos:577.5784,10,4387.144;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_302;pos:768.3932,10,4357.774;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_303;pos:957.7453,10,4320.11;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_304;pos:1145.274,10,4274.222;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_305;pos:1330.623,10,4220.197;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_306;pos:1513.439,10,4158.14;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_307;pos:1693.374,10,4088.167;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_308;pos:1870.086,10,4010.412;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_309;pos:2043.238,10,3925.023;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_310;pos:2212.5,10,3832.162;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_311;pos:2377.551,10,3732.007;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_312;pos:2538.076,10,3624.748;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_313;pos:2693.769,10,3510.589;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_314;pos:2844.335,10,3389.747;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_315;pos:2989.487,10,3262.452;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_316;pos:3128.948,10,3128.948;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_317;pos:3262.452,10,2989.487;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_318;pos:3389.747,10,2844.335;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_319;pos:3510.589,10,2693.769;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_320;pos:3624.748,10,2538.076;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_321;pos:3732.007,10,2377.551;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_322;pos:3832.162,10,2212.5;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_323;pos:3925.023,10,2043.238;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_324;pos:4010.412,10,1870.086;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_325;pos:4088.167,10,1693.374;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_326;pos:4158.14,10,1513.439;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_327;pos:4220.197,10,1330.623;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_328;pos:4274.222,10,1145.274;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_329;pos:4320.11,10,957.7453;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_330;pos:4357.774,10,768.3932;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_331;pos:4387.144,10,577.5784;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_332;pos:4408.162,10,385.6642;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_333;pos:4420.789,10,193.0158;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_334;pos:4425,10,2.710641E-13;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_335;pos:4420.789,10,-193.0158;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_336;pos:4408.162,10,-385.6642;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_337;pos:4387.144,10,-577.5784;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_338;pos:4357.774,10,-768.3932;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_339;pos:4320.11,10,-957.7453;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_340;pos:4274.222,10,-1145.274;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_341;pos:4220.197,10,-1330.623;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_342;pos:4158.14,10,-1513.439;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_343;pos:4088.167,10,-1693.374;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_344;pos:4010.412,10,-1870.086;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_345;pos:3925.023,10,-2043.238;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_346;pos:3832.162,10,-2212.5;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_347;pos:3732.007,10,-2377.551;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_348;pos:3624.748,10,-2538.076;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_349;pos:3510.589,10,-2693.769;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_350;pos:3389.747,10,-2844.335;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_351;pos:3262.452,10,-2989.487;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_352;pos:3128.948,10,-3128.948;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_353;pos:2989.487,10,-3262.452;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_354;pos:2844.335,10,-3389.747;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_355;pos:2693.769,10,-3510.589;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_356;pos:2538.076,10,-3624.748;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_357;pos:2377.551,10,-3732.007;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_358;pos:2212.5,10,-3832.162;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_359;pos:2043.238,10,-3925.023;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_360;pos:1870.086,10,-4010.412;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_361;pos:1693.374,10,-4088.167;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_362;pos:1513.439,10,-4158.14;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_363;pos:1330.623,10,-4220.197;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_364;pos:1145.274,10,-4274.222;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_365;pos:957.7453,10,-4320.11;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_366;pos:768.3932,10,-4357.774;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_367;pos:577.5784,10,-4387.144;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_368;pos:385.6642,10,-4408.162;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_369;pos:193.0158,10,-4420.789;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_370;pos:5.421282E-13,10,-4425;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_371;pos:-193.0158,10,-4420.789;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_372;pos:-385.6642,10,-4408.162;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_373;pos:-577.5784,10,-4387.144;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_374;pos:-768.3932,10,-4357.774;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_375;pos:-957.7453,10,-4320.11;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_376;pos:-1145.274,10,-4274.222;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_377;pos:-1330.623,10,-4220.197;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_378;pos:-1513.439,10,-4158.14;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_379;pos:-1693.374,10,-4088.167;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_380;pos:-1870.086,10,-4010.412;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_381;pos:-2043.238,10,-3925.023;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_382;pos:-2212.5,10,-3832.162;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_383;pos:-2377.551,10,-3732.007;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_384;pos:-2538.076,10,-3624.748;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_385;pos:-2693.769,10,-3510.589;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_386;pos:-2844.335,10,-3389.747;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_387;pos:-2989.487,10,-3262.452;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_388;pos:-3128.948,10,-3128.948;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_389;pos:-3262.452,10,-2989.487;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_390;pos:-3389.747,10,-2844.335;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_391;pos:-3510.589,10,-2693.769;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_392;pos:-3624.748,10,-2538.076;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_393;pos:-3732.007,10,-2377.551;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_394;pos:-3832.162,10,-2212.5;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_395;pos:-3925.023,10,-2043.238;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_396;pos:-4010.412,10,-1870.086;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_397;pos:-4088.167,10,-1693.374;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_398;pos:-4158.14,10,-1513.439;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_399;pos:-4220.197,10,-1330.623;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_400;pos:-4274.222,10,-1145.274;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_401;pos:-4320.11,10,-957.7453;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_402;pos:-4357.774,10,-768.3932;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_403;pos:-4387.144,10,-577.5784;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_404;pos:-4408.162,10,-385.6642;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_405;pos:-4420.789,10,-193.0158;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_406;pos:-4425,10,-8.131923E-13;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_407;pos:-4420.789,10,193.0158;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_408;pos:-4408.162,10,385.6642;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_409;pos:-4387.144,10,577.5784;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_410;pos:-4357.774,10,768.3932;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_411;pos:-4320.11,10,957.7453;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_412;pos:-4274.222,10,1145.274;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_413;pos:-4220.197,10,1330.623;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_414;pos:-4158.14,10,1513.439;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_415;pos:-4088.167,10,1693.374;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_416;pos:-4010.412,10,1870.086;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_417;pos:-3925.023,10,2043.238;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_418;pos:-3832.162,10,2212.5;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_419;pos:-3732.007,10,2377.551;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_420;pos:-3624.748,10,2538.076;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_421;pos:-3510.589,10,2693.769;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_422;pos:-3389.747,10,2844.335;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_423;pos:-3262.452,10,2989.487;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_424;pos:-3128.948,10,3128.948;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_425;pos:-2989.487,10,3262.452;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_426;pos:-2844.335,10,3389.747;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_427;pos:-2693.769,10,3510.589;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_428;pos:-2538.076,10,3624.748;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_429;pos:-2377.551,10,3732.007;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_430;pos:-2212.5,10,3832.162;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_431;pos:-2043.238,10,3925.023;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_432;pos:-1870.086,10,4010.412;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_433;pos:-1693.374,10,4088.167;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
i:cuboid_434;pos:-1513.439,10,4158.14;rot:0,180,0;m:cuboid;scl:21,3,20;t:lava1;til:10,10;;
