i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_223;pos:-31.49302,2.427054,58.16109;rot:0,291.6331,0;m:cuboid;scl:0.2,0.2,0.2;t:bark1;;
i:cuboid_224;pos:-30.72832,1.947184,59.85935;rot:0,274.0484,0;m:cuboid;scl:0.1,0.1,0.1;t:bark1;;
i:cuboid_225;pos:-31.297,2.503089,63.89767;rot:0,288.8936,0;m:cuboid;scl:0.2,0.2,0.2;t:bark1;;
i:cylinder_226;pos:-32.63773,1.846044,64.87811;rot:0,241.6184,0;m:cylinder;scl:0.05,0.05,0.05;t:bark1;;
i:cuboid_227;pos:12.76165,2.39507,72.03847;rot:0,46.85954,0;m:cuboid;scl:0.2,0.2,0.2;t:bark1;;
i:cuboid_228;pos:10.08071,2.472521,72.09557;rot:0,12.60951,0;m:cuboid;scl:0.2,0.2,0.2;t:bark1;;
i:cuboid_229;pos:12.72055,2.434081,64.51248;rot:0,112.6595,0;m:cuboid;scl:0.2,0.2,0.2;t:bark1;;
i:cuboid_230;pos:12.84049,2.013376,70.01964;rot:0,73.45814,0;m:cuboid;scl:0.1,0.1,0.1;t:bark1;;
i:pyramid_231;pos:-33.22891,30.73777,-13.16525;rot:359.84,89.59247,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_232;pos:-21.58274,30.62459,-13.12582;rot:-1.449114E-05,90.03414,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_233;pos:-9.887005,30.68649,-13.15115;rot:2.333502E-05,89.92989,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_234;pos:1.533163,30.76712,-13.09328;rot:359.64,90.05504,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_235;pos:13.29024,30.54753,-13.18605;rot:359.8,89.92803,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_236;pos:-33.13924,30.75254,-0.4789332;rot:0.2400572,89.95166,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_237;pos:-21.49719,30.93483,-0.447074;rot:0.2799854,90.04408,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_238;pos:-9.880579,30.48997,-0.4836347;rot:2.649639E-05,89.88403,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_239;pos:1.645504,30.5183,-0.5018544;rot:0.239999,90.02776,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_240;pos:13.29555,30.70267,-0.4977737;rot:359.92,90.01747,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_241;pos:-33.18997,30.67956,12.00054;rot:0.08004163,89.90993,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_242;pos:1.704637,30.84993,12.0253;rot:0.1599883,89.86185,179.9995;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_243;pos:13.29218,30.5681,12.00825;rot:359.96,89.96185,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_244;pos:-33.18048,30.8704,24.40661;rot:0.2400243,89.93422,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_245;pos:1.605329,30.75295,24.48906;rot:359.68,89.90921,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_246;pos:13.3553,30.88235,24.43563;rot:0.1600659,90.0323,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_247;pos:-33.27206,30.79224,36.81305;rot:3.482042E-05,89.85217,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_248;pos:-21.59237,30.8842,36.9233;rot:0.08003393,90.02679,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_249;pos:-9.893094,30.82854,36.92538;rot:0.2400339,90.0424,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_250;pos:1.59681,30.53365,36.86552;rot:359.76,89.9882,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_251;pos:13.28706,30.64638,36.84268;rot:359.8001,90.03326,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_252;pos:-33.20475,30.89828,49.42424;rot:0.0800084,89.82488,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_253;pos:-21.55433,30.73613,49.49941;rot:0.2800474,89.9389,179.9999;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_254;pos:-9.986834,30.65123,49.49149;rot:359.96,90.05182,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_255;pos:1.650745,30.74158,49.56998;rot:0.1600437,90.26438,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_256;pos:13.36515,30.97409,49.55001;rot:0.08001838,89.97986,179.9999;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_257;pos:-33.21373,30.74618,61.94128;rot:0.2000128,89.86327,180.0001;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_258;pos:-21.64127,30.79247,62.01496;rot:359.8,89.89483,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_259;pos:-10.0481,30.54592,61.97171;rot:359.76,90.20995,179.9985;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_260;pos:1.715827,30.70048,61.97368;rot:0.04001656,89.98598,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:pyramid_261;pos:13.30751,30.88576,61.98021;rot:-7.679175E-07,89.94851,180;m:pyramid;scl:0.5,2,0.5;t:stone2;;
i:cuboid_262;pos:-10.33912,29.5182,48.79758;rot:0,180.0291,0;m:cuboid;scl:5.1,0.1,5.1;t:stone1;;
i:cuboid_263;pos:-9.946962,29.52365,-5.837543;rot:0,359.9612,0;m:cuboid;scl:5,0.1,3.8;t:stone1;;
i:cuboid_264;pos:-33.05517,29.50107,18.24915;rot:0,-0.004448312,0;m:cuboid;scl:2.5,0.1,1.1;t:stone1;;
i:cuboid_265;pos:4.129383,29.52974,18.26608;rot:0,359.918,0;m:cuboid;scl:3,0.1,1.1;t:stone1;;
i:cuboid_266;pos:1.786213,15.90506,-25.02953;rot:2.50129E-09,0.02393171,45.96;m:cuboid;scl:1,1,0.09;t:stone1;;
i:cuboid_267;pos:8.195093,15.89974,-24.98648;rot:-5.00258E-09,359.9517,316.2;m:cuboid;scl:1,1,0.09;t:stone1;;
i:cuboid_268;pos:5.162127,22.3384,-24.99254;rot:0,-0.003605982,0;m:cuboid;scl:1,1.5,0.09;t:stone1;;
i:cuboid_269;pos:5.086324,0.4525954,-28.97833;rot:0,359.9742,0;m:cuboid;scl:0.7,0.2,0.7;t:stone1;;
i:cuboid_270;pos:17.55383,5.883989,-28.97349;rot:0.1475472,0.01807351,31.7997;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_271;pos:16.62204,16.68757,-35.93447;rot:359.7787,0.4210215,326.4006;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_272;pos:17.67916,27.71355,-28.97253;rot:359.6645,359.991,33.99857;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_273;pos:16.6009,38.94452,-35.97353;rot:-5.00258E-09,359.9286,325.8;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_274;pos:17.55228,50.31606,-28.99171;rot:-3.335053E-09,359.8953,35.2;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_275;pos:16.32219,61.76016,-35.95025;rot:1.000516E-08,359.8885,325.76;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_276;pos:17.33252,73.19125,-28.98128;rot:-8.337634E-09,359.9439,35.23999;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_277;pos:16.07719,84.58012,-35.97562;rot:-1.667527E-08,359.9067,325.88;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_278;pos:17.0529,95.997,-29.01133;rot:4.168817E-09,359.9744,35.60001;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_279;pos:15.77554,107.4341,-36.02991;rot:-3.001548E-08,359.818,325.64;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_280;pos:16.7813,118.892,-29.07189;rot:-6.670107E-09,359.8965,35.60001;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_281;pos:15.54227,130.4157,-36.02185;rot:-1.667527E-08,359.9057,325.24;m:cuboid;scl:2,0.2,0.7;t:stone1;;
i:cuboid_282;pos:27.91625,33.14796,-31.99463;rot:0,359.9145,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_283;pos:28.00881,10.97903,-31.9705;rot:0,0.05663989,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_284;pos:6.283977,22.06757,-32.25241;rot:0,359.7695,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_285;pos:6.401552,44.39903,-31.98197;rot:0,359.8845,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_286;pos:27.64032,55.88744,-31.9056;rot:0,0.05153778,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_287;pos:6.110651,67.20681,-31.95845;rot:0,359.8512,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_288;pos:27.45177,78.76174,-31.94795;rot:0,359.9153,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_289;pos:5.868501,89.98106,-31.98735;rot:0,359.9806,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_290;pos:27.11091,101.6572,-31.97222;rot:0,359.8433,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_291;pos:5.579443,112.8954,-32.0195;rot:0,359.9155,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_292;pos:26.83266,124.5443,-32.04403;rot:0,359.9565,0;m:cuboid;scl:0.5,0.2,1.5;t:stone1;;
i:cuboid_293;pos:16.78727,15.06672,-40.38557;rot:0,359.918,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_294;pos:-6.41396,6.211618,-33.42619;rot:0,0.0248422,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_295;pos:0.771679,6.093886,-40.48316;rot:0,90.29078,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_296;pos:2.782363,35.60748,-40.43897;rot:0,90.26456,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_297;pos:17.10011,9.027169,-32.5588;rot:0,359.9435,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_298;pos:17.07312,26.99433,-32.54303;rot:0,359.943,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_299;pos:17.05492,44.91455,-32.54654;rot:0,359.8489,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_300;pos:17.08325,62.87197,-32.54871;rot:0,359.8317,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_301;pos:17.10226,80.84722,-32.54602;rot:0,359.8457,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_302;pos:17.02767,98.84993,-32.55707;rot:0,359.8339,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_303;pos:17.01396,116.5066,-32.61186;rot:0,359.4298,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_304;pos:17.07504,134.3837,-32.60849;rot:0,359.4929,0;m:cuboid;scl:1.8,1.8,0.2;t:stone1;;
i:cuboid_305;pos:16.781,45.06907,-40.36021;rot:0,359.8638,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_306;pos:16.72425,75.40675,-40.33718;rot:0,359.8507,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_307;pos:16.69899,105.1707,-40.30947;rot:0,359.9472,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_308;pos:16.7008,134.8689,-40.29322;rot:0,359.8217,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_309;pos:16.43649,45.0051,-24.52515;rot:0,179.9238,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_310;pos:16.40918,74.98028,-24.5409;rot:0,179.9086,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_311;pos:16.43482,104.8595,-24.55631;rot:0,179.8656,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_312;pos:16.72506,134.762,-24.52254;rot:0,179.9036,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_313;pos:2.790679,65.7261,-40.40011;rot:0,90.2705,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_314;pos:3.621043,81.11922,-36.58673;rot:0,178.9053,0;m:cuboid;scl:0.1,2,3;t:stone1;;
i:cuboid_315;pos:2.83296,120.2054,-40.34634;rot:0,90.32621,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_316;pos:30.82781,14.88344,-38.48178;rot:0,269.9289,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_317;pos:30.81958,44.78368,-38.41637;rot:0,269.9004,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_318;pos:30.81348,74.65745,-38.34832;rot:0,269.8874,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_319;pos:30.57601,104.7503,-38.3445;rot:0,269.895,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_320;pos:30.2901,134.5532,-38.31233;rot:0,269.8631,0;m:cuboid;scl:3,3,0.2;t:stone1;;
i:cuboid_321;pos:-2.04439,135.887,-24.34194;rot:0,90.31305,0;m:cuboid;scl:3,0.2,2;t:stone5;;
i:cuboid_322;pos:-6.993061,135.831,-0.4676101;rot:0,90.26012,0;m:cuboid;scl:5,0.2,3;t:stone5;;
i:cuboid_323;pos:-16.92113,135.8118,9.576565;rot:0,0.2371729,0;m:cuboid;scl:5,0.2,3;t:stone5;;
i:cuboid_324;pos:-43.03763,130.4458,-39.0169;rot:0,90.25517,0;m:cuboid;scl:9,1,9;t:stone2;;
i:cuboid_325;pos:-17.66539,127.189,-29.26289;rot:326.4,90.19,2.050071E-06;m:cuboid;scl:2,1,2;t:stone5;;
i:cuboid_326;pos:-12.10743,126.897,-30.57519;rot:324,0.2288457,-5.771295E-08;m:cuboid;scl:2,1,2;t:stone5;;
i:cuboid_327;pos:-31.99098,126.7014,-10.10664;rot:321.6,0.2475713,-8.511118E-09;m:cuboid;scl:2,1,2;t:stone5;;
i:cuboid_328;pos:-26.58404,126.5988,-12.88493;rot:320.2,90.1369,8.890192E-06;m:cuboid;scl:2.5,1,2;t:stone5;;
i:cuboid_329;pos:-13.02337,162.7145,6.35323;rot:343.84,0.01054625,-1.844632E-09;m:cuboid;scl:5,0.1,1.25;t:stone1;;
i:cuboid_330;pos:-13.0175,162.6297,17.66484;rot:344.36,180.1087,-5.194924E-09;m:cuboid;scl:5,0.1,1.25;t:stone1;;
i:house1_331;pos:-64.76873,132.3599,8.941037;rot:0,90.20105,0;m:house1;scl:1.1,1,0.73;;
i:cuboid_332;pos:-0.6039211,86.02533,35.59525;rot:0,179.7929,0;m:cuboid;scl:2,1,6;t:stone1;;
i:cuboid_333;pos:-62.90358,153.5254,8.399664;rot:330.88,0.2462629,-2.290552E-08;m:cuboid;scl:5,1,1.4;t:stone1;;
i:cuboid_334;pos:-62.87787,153.5557,16.07444;rot:331.64,180.195,3.789918E-09;m:cuboid;scl:5,1,1.4;t:stone1;;
i:cuboid_335;pos:-16.92413,147.0143,11.84984;rot:0,180.0538,0;m:cuboid;scl:5,1,2.41;t:stone1;;
i:house1_336;pos:-6.209918,150.361,8.827518;rot:0,90.07458,0;m:house1;scl:1.05,0.5,1;;
i:cuboid_337;pos:8.646439,139.1469,-28.57033;rot:0,90.31619,0;m:cuboid;scl:1,1,0.1;t:stone1;;
i:cuboid_338;pos:48.20768,174.7937,-2.867307;rot:0,269.6299,0;m:cuboid;scl:0.6,0.1,0.7;t:wood1;;
i:cuboid_339;pos:26.00662,174.7709,-3.148913;rot:0,179.4935,0;m:cuboid;scl:1.5,0.1,0.5;t:wood1;;
i:tower1_340;pos:18.39879,194.6136,19.83793;rot:0,89.26886,0;m:tower1;scl:1.5,0.2,0.1;;
i:tower1_341;pos:30.71368,223.8039,11.09091;rot:0,90.8717,0;m:tower1;scl:2,0.3,2;;
i:cuboid_342;pos:35.22046,204.3993,10.44744;rot:0,89.81991,0;m:cuboid;scl:3.3,0.5,3.3;t:stone1;;
i:pyramid_343;pos:68.88863,180.3179,43.87482;rot:0,269.7263,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:tower1_344;pos:0.7659484,173.5954,-22.16355;rot:0,90.09662,0;m:tower1;scl:1,0.05,1;;
i:tower1_345;pos:0.2834511,173.5664,44.25974;rot:0,89.61639,0;m:tower1;scl:1,0.05,1;;
i:tower1_346;pos:71.07669,174.2525,44.01386;rot:0,269.5551,0;m:tower1;scl:1,0.05,1;;
i:tower1_347;pos:71.16797,173.412,-21.99044;rot:0,269.7552,0;m:tower1;scl:1,0.05,1;;
i:cuboid_348;pos:40.51939,140.2742,-2.156605;rot:0,358.9756,0;m:cuboid;scl:4,7,0.1;t:wood1;;
i:tower1_349;pos:16.03357,205.4464,27.55512;rot:0,90.60902,0;m:tower1;scl:1,0.05,1;;
i:tower1_350;pos:52.18173,205.3348,30.19158;rot:0,180.0686,0;m:tower1;scl:1,0.05,1;;
i:tower1_351;pos:54.47166,205.375,-6.155904;rot:0,269.5581,0;m:tower1;scl:1,0.05,1;;
i:cuboid_352;pos:1.61042,175.2972,11.3883;rot:0,89.92027,0;m:cuboid;scl:6,0.2,0.1;t:stone3;til:3,3;;
i:cuboid_353;pos:35.67934,176.067,46.01036;rot:0,179.8776,0;m:cuboid;scl:6,0.2,0.1;t:stone3;til:3,3;;
i:cuboid_354;pos:70.92681,175.2089,10.71619;rot:0,269.7705,0;m:cuboid;scl:6,0.2,0.1;t:stone3;til:3,3;;
i:cuboid_355;pos:36.1889,175.4704,-23.4478;rot:0,359.9423,0;m:cuboid;scl:6,0.2,0.1;t:stone3;til:3,3;;
i:cuboid_356;pos:18.74525,206.5408,9.433422;rot:0,89.90222,0;m:cuboid;scl:3,0.2,0.1;t:stone3;til:3,3;;
i:cuboid_357;pos:35.82036,206.501,27.31752;rot:0,179.8816,0;m:cuboid;scl:3,0.2,0.1;t:stone3;til:3,3;;
i:cuboid_358;pos:51.80533,207.0101,12.04647;rot:0,269.8777,0;m:cuboid;scl:3,0.2,0.1;t:stone3;til:3,3;;
i:cuboid_359;pos:34.29844,206.8848,-6.661561;rot:0,359.4734,0;m:cuboid;scl:3,0.2,0.1;t:stone3;til:3,3;;
i:pyramid_360;pos:2.941048,179.6596,-22.05793;rot:0,89.78211,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:pyramid_361;pos:2.425874,179.7672,44.39643;rot:0,89.6507,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:pyramid_362;pos:69.21854,179.5832,-22.19946;rot:0,270.0215,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:pyramid_363;pos:18.47346,211.4761,-6.444765;rot:0,89.85976,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:pyramid_364;pos:18.19442,211.5105,27.62588;rot:0,179.9077,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:pyramid_365;pos:52.25366,211.4763,28.00627;rot:0,269.9897,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:pyramid_366;pos:52.32676,211.4905,-6.262366;rot:0,359.7078,0;m:pyramid;scl:0.38,0.38,0.38;t:stone1;;
i:cuboid_367;pos:16.73839,142.8797,-39.46581;rot:0,89.83349,0;m:cuboid;scl:3,0.2,3;t:stone1;;
i:house1_368;pos:16.62007,151.1516,-12.85295;rot:0,359.8537,0;m:house1;scl:1.05,0.45,1;;
i:house1_369;pos:12.28653,135.8245,-45.78113;rot:0,90.09886,0;m:house1;scl:0.45,1,0.35;;
i:house1_370;pos:16.05488,131.9674,-65.18232;rot:0,0.3411837,0;m:house1;scl:1,1,0.6;;
i:house1_371;pos:5.774222,131.9947,-75.91383;rot:0,90.33025,0;m:house1;scl:1,1,0.5;;
i:house1_372;pos:-21.07496,133.6695,-74.96189;rot:0,90.2397,0;m:house1;scl:1.1,1,0.3;;
i:house1_373;pos:-40.08208,135.1965,-68.25864;rot:0,270.272,0;m:house1;scl:1.1,1,0.3;;
i:house1_374;pos:-78.91113,138.7135,-46.97394;rot:0,180.2336,0;m:house1;scl:1.1,1,1;;
i:house1_375;pos:-65.83582,136.7567,-74.78297;rot:0,90.30006,0;m:house1;scl:1.1,1,0.4;;
i:house1_376;pos:-78.72894,132.5319,-0.5545483;rot:0,180.2495,0;m:house1;scl:1.1,1,0.4;;
i:arch1_377;pos:-61.27976,144.4685,-29.05891;rot:0,0.2384714,0;m:arch1;;
i:cuboid_378;pos:-81.07055,157.1939,-2.830201;rot:330.96,90.2289,9.765436E-07;m:cuboid;scl:3,0.2,1.4;t:stone1;;
i:cuboid_379;pos:-69.73456,157.2856,-2.917149;rot:331.88,270.2652,-1.936077E-06;m:cuboid;scl:3,0.2,1.4;t:stone1;;
i:arch1_380;pos:-61.40639,144.8523,-26.04524;rot:0,0.3099815,0;m:arch1;t:stone1;;
i:cuboid_381;pos:-70.00063,163.3869,-49.56793;rot:331.84,270.2862,0.04282652;m:cuboid;scl:6.85,0.2,1.45;t:stone1;;
i:cuboid_382;pos:-81.45144,163.2807,-49.43359;rot:330.84,90.27398,9.776827E-06;m:cuboid;scl:6.85,0.2,1.45;t:stone1;;
i:cuboid_383;pos:-63.63786,161.3352,-77.23719;rot:330.76,0.1971029,-7.644109E-09;m:cuboid;scl:2.5,0.2,1.4;t:stone1;;
i:cuboid_384;pos:-63.57428,161.2834,-65.7488;rot:331.88,180.22,359.9786;m:cuboid;scl:2.5,0.2,1.4;t:stone1;;
i:cuboid_385;pos:-43.05358,159.8267,-65.84785;rot:331.04,180.2673,-6.861012E-08;m:cuboid;scl:2.5,0.2,1.4;t:stone1;;
i:cuboid_386;pos:-43.09861,159.7149,-77.31107;rot:332.12,0.2823099,-1.509195E-08;m:cuboid;scl:2.5,0.2,1.4;t:stone1;;
i:cuboid_387;pos:-22.4935,158.1518,-65.96704;rot:331.96,180.2466,-1.058004E-07;m:cuboid;scl:2.5,0.2,1.4;t:stone1;;
i:cuboid_388;pos:-22.53744,158.207,-77.42332;rot:330.92,0.1926655,0;m:cuboid;scl:2.5,0.2,1.4;t:stone1;;
i:cuboid_389;pos:6.658458,156.6035,-78.09728;rot:328.12,0.3984217,7.854987E-09;m:cuboid;scl:3.5,0.2,1.3;t:stone1;;
i:cuboid_390;pos:6.707956,156.5164,-67.84218;rot:329.4,180.2675,0.04731179;m:cuboid;scl:3.5,0.2,1.3;t:stone1;;
i:cuboid_391;pos:7.931427,156.5207,-64.19507;rot:329.44,90.29788,-1.98299E-06;m:cuboid;scl:4,0.2,1.3;t:stone1;;
i:cuboid_392;pos:18.24985,156.6797,-64.14312;rot:328.6,270.3652,-6.001566E-06;m:cuboid;scl:4,0.2,1.3;t:stone1;;
i:cuboid_393;pos:8.253083,162.1208,-29.47173;rot:346.12,89.85532,-8.794533E-07;m:cuboid;scl:3,0.2,1.3;t:stone1;;
i:cuboid_394;pos:18.97175,162.1352,-29.44227;rot:344.44,269.8035,359.9666;m:cuboid;scl:3,0.2,1.25;t:stone1;;
i:cuboid_395;pos:13.43578,160.9468,-46.60477;rot:305.7599,0.06269807,-2.5681E-08;m:cuboid;scl:2.38,0.1,0.82;t:stone1;;
i:cuboid_396;pos:13.38329,161.0267,-42.23832;rot:306.8,179.8006,-4.453985E-08;m:cuboid;scl:2.38,0.1,0.82;t:stone1;;
i:cuboid_397;pos:-44.99486,107.3191,-61.57413;rot:0,180.1764,0;m:cuboid;scl:7,7,0.5;t:stone1;;
i:cuboid_398;pos:-63.99625,107.1915,-25.81633;rot:0,270.2561,0;m:cuboid;scl:7,7,0.5;t:stone1;;
i:cuboid_399;pos:-0.4142689,132.1538,-64.04145;rot:0,180.3289,0;m:cuboid;scl:2,2,0.5;t:stone1;;
i:cuboid_400;pos:4.187963,132.125,-54.77508;rot:0,90.26848,0;m:cuboid;scl:2,2,0.5;t:stone1;;
i:pillar2_401;pos:2.119537,138.551,-32.44098;rot:0,84.49673,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_402;pos:2.092544,138.4561,-34.75768;rot:0,94.24684,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_403;pos:2.112069,138.3761,-37.45647;rot:0,94.24684,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_404;pos:2.131253,138.7911,-29.86301;rot:0,84.49673,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_405;pos:2.005927,138.9111,-27.22258;rot:0,84.49673,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_406;pos:-18.38851,138.8974,0.363147;rot:0,359.7458,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_407;pos:-8.71215,138.5919,0.3363701;rot:0,3.246623,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_408;pos:-28.78539,138.7374,0.07843657;rot:0,359.7458,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_409;pos:-3.509311,138.9919,0.2392288;rot:0,3.246623,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_410;pos:-13.98764,138.8974,0.1838606;rot:0,359.7458,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_411;pos:-23.58752,138.6573,0.1015023;rot:0,359.7458,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_412;pos:-34.22619,138.6974,0.2531091;rot:0,359.7458,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_413;pos:-18.04106,138.8388,23.36283;rot:0,189.9949,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_414;pos:-28.54862,138.7218,23.39128;rot:0,179.7448,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_415;pos:-7.995622,138.5316,23.36264;rot:0,183.4952,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_416;pos:-23.98886,138.682,23.45113;rot:0,179.7448,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_417;pos:-34.33092,138.7619,23.56308;rot:0,179.7448,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_418;pos:-13.60724,139.0113,23.66574;rot:0,183.4952,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_419;pos:-3.758689,138.6514,23.18317;rot:0,183.4952,0;m:pillar2;scl:0.05,0.07,0.05;t:stone1;;
i:pillar2_420;pos:-1.776062,137.5946,-54.56298;rot:0,180.4751,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_421;pos:-46.61672,137.2584,-54.17567;rot:0,180.9707,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
i:pillar2_422;pos:-53.92532,137.3673,-54.05136;rot:0,183.2208,0;m:pillar2;scl:0.05,0.1,0.05;t:stone2;;
